query,page,date,clicks,impressions,ctr,position
bleu指标,https://systems-analysis.ru/int/BLEU_(Bilingual_Evaluation_Understudy)_%E2%80%94_%E5%8F%8C%E8%AF%AD%E8%AF%84%E4%BC%B0%E6%9B%BF%E8%A1%A5,2026-06-10,1,2,50.0,11.5
constitutional ai,https://systems-analysis.ru/wiki/Constitutional_AI,2026-06-09,1,3,33.33,4.7
criterio de hurwicz,https://systems-analysis.ru/int/Crit%C3%A9rios_de_tomada_de_decis%C3%A3o,2026-06-08,1,1,100,10
criterio de hurwicz,https://systems-analysis.ru/int/Criterio_de_Hurwicz_(ES),2026-06-11,1,8,12.5,2.5
criterio de hurwicz,https://systems-analysis.ru/int/Criterio_de_Hurwicz_(PT),2026-06-08,1,1,100,3
criterio de laplace,https://systems-analysis.ru/int/Criterio_de_Laplace_(ES),2026-06-09,1,4,25.0,2
criterio de laplace,https://systems-analysis.ru/int/Criterio_de_Laplace_(ES),2026-06-11,1,4,25.0,1.8
criterio de maximin,https://systems-analysis.ru/int/Criterio_maximin_(criterio_de_Wald),2026-06-09,1,2,50.0,3
criterio de savage,https://systems-analysis.ru/int/Criterio_de_arrepentimiento_minimax_(criterio_de_Savage),2026-06-07,1,7,14.29,6
criterio hurwicz,https://systems-analysis.ru/int/Criterio_de_Hurwicz_(ES),2026-06-11,1,3,33.33,2
criterio laplace,https://systems-analysis.ru/int/Criterio_de_Laplace_(ES),2026-06-06,1,3,33.33,4.3
criterio laplace,https://systems-analysis.ru/int/Criterio_de_Laplace_(ES),2026-06-09,1,1,100,1
criterio maximax,https://systems-analysis.ru/int/Criterio_maximax_(PT),2026-06-07,1,4,25.0,1
criterio wald,https://systems-analysis.ru/int/Criterio_maximin_(criterio_de_Wald),2026-06-11,1,1,100,1
decoder,https://systems-analysis.ru/int/Decoder_(Transformador),2026-06-08,1,3,33.33,11.7
decoder only,https://systems-analysis.ru/int/Decoder-only_models_(architecture)_%E2%80%94_%E3%83%87%E3%82%B3%E3%83%BC%E3%83%80%E3%82%AA%E3%83%B3%E3%83%AA%E3%83%BC,2026-06-10,1,3,33.33,4.3
decoder only,https://systems-analysis.ru/int/Decoder-only_models_(architecture)_(Mod%C3%A8les_de_type_d%C3%A9codeur_seul)_(FR),2026-06-11,1,1,100,4
decoder only,https://systems-analysis.ru/int/Decoder-only_models_(architecture)_(Mod%C3%A8les_de_type_d%C3%A9codeur_seul)_(FR),2026-06-12,1,2,50.0,1
decoder only architecture,https://systems-analysis.ru/int/Decoder-only_models_(architecture)_(Mod%C3%A8les_de_type_d%C3%A9codeur_seul)_(FR),2026-06-12,1,1,100,1
desarrollo de sistemas,https://systems-analysis.ru/int/Desarrollo_de_sistemas,2026-06-10,1,16,6.25,8.6
direct preference optimization,https://systems-analysis.ru/wiki/Direct_Preference_Optimization,2026-06-12,1,3,33.33,20
direct preference optimization: your language model is secretly a reward model,https://systems-analysis.ru/wiki/Direct_Preference_Optimization,2026-06-12,1,2,50.0,5
dpo,https://systems-analysis.ru/wiki/Direct_Preference_Optimization,2026-06-11,1,10,10.0,2.8
dpo rl,https://systems-analysis.ru/wiki/Direct_Preference_Optimization,2026-06-09,1,1,100,1
elementos de un sistema,https://systems-analysis.ru/int/Elemento_del_sistema,2026-06-07,1,16,6.25,5.4
encoder decoder,https://systems-analysis.ru/wiki/Encoder-Decoder,2026-06-10,1,3,33.33,3
encoder decoder,https://systems-analysis.ru/wiki/Encoder-Decoder,2026-06-12,1,1,100,2
encoder-decoder architecture,https://systems-analysis.ru/wiki/Encoder-Decoder,2026-06-08,1,1,100,2
encoder-only,https://systems-analysis.ru/wiki/Encoder-only,2026-06-11,1,1,100,1
enfoque de sistemas,https://systems-analysis.ru/int/Enfoque_de_sistemas,2026-06-10,1,18,5.56,4.3
entradas y salidas,https://systems-analysis.ru/int/Entradas_y_salidas_(teor%C3%ADa_de_sistemas),2026-06-11,1,5,20.0,8.2
equifinalidad teoria general de sistemas,https://systems-analysis.ru/int/Equifinalidad,2026-06-10,1,1,100,1
equilibrio sistemico,https://systems-analysis.ru/int/Equilibrio_del_sistema,2026-06-06,1,1,100,1
estabilidad de un sistema,https://systems-analysis.ru/int/Estabilidad_del_sistema,2026-06-06,1,1,100,6
estados del sistema,https://systems-analysis.ru/int/Estado_del_sistema,2026-06-09,1,1,100,1
estandar de calidad,https://systems-analysis.ru/int/Est%C3%A1ndares_de_calidad,2026-06-10,1,7,14.29,8.7
estructura de sistema,https://systems-analysis.ru/int/Estructura_del_sistema,2026-06-10,1,2,50.0,1
estructura general de un sistema,https://systems-analysis.ru/int/Estructura_del_sistema,2026-06-09,1,7,14.29,3.3
estructura general de un sistema,https://systems-analysis.ru/int/Estructuraci%C3%B3n_de_sistemas,2026-06-09,1,1,100,12
estándares de calidad,https://systems-analysis.ru/int/Est%C3%A1ndares_de_calidad,2026-06-11,1,1,100,1
etapas del ciclo de vida de un sistema,https://systems-analysis.ru/int/Ciclo_de_vida_de_un_sistema,2026-06-07,1,1,100,3
explainable ai это,https://systems-analysis.ru/wiki/Explainable_AI,2026-06-11,1,2,50.0,2
falcon llm,https://systems-analysis.ru/wiki/Falcon,2026-06-09,1,2,50.0,37
flash attention 3,https://systems-analysis.ru/int/FlashAttention-3_%E2%80%94_FlashAttention-3,2026-06-08,1,3,33.33,2
flash attention 3,https://systems-analysis.ru/int/FlashAttention-3_%E2%80%94_FlashAttention-3,2026-06-10,1,1,100,2
flashattention,https://systems-analysis.ru/int/FlashAttention_%E2%80%94_%E3%83%95%E3%83%A9%E3%83%83%E3%82%B7%E3%83%A5%E3%82%A2%E3%83%86%E3%83%B3%E3%82%B7%E3%83%A7%E3%83%B3,2026-06-07,1,9,11.11,6.1
flashattention-2,https://systems-analysis.ru/wiki/FlashAttention-2,2026-06-07,1,3,33.33,28.3
flashattention-3,https://systems-analysis.ru/int/FlashAttention-3_%E2%80%94_FlashAttention-3,2026-06-09,1,1,100,4
flores 200,https://systems-analysis.ru/eng/FLORES-200,2026-06-08,1,3,33.33,5.3
flores-200,https://systems-analysis.ru/wiki/FLORES%E2%80%91200,2026-06-09,1,1,100,2
funcion objetivo,https://systems-analysis.ru/int/Funci%C3%B3n_objetivo,2026-06-11,1,3,33.33,10.3
function calling это,https://systems-analysis.ru/wiki/Function_Calling,2026-06-08,1,3,33.33,1
fundamentos del sistema,https://systems-analysis.ru/int/Fundamentos_conceptuales_de_los_sistemas,2026-06-08,1,4,25.0,3.8
gemma,https://systems-analysis.ru/wiki/Gemma,2026-06-10,1,86,1.16,7.3
gemma,https://systems-analysis.ru/wiki/Gemma,2026-06-11,1,364,0.27,7.3
glm,https://systems-analysis.ru/wiki/GLM_(Zhipu_AI),2026-06-06,1,21,4.76,4.2
glm,https://systems-analysis.ru/wiki/GLM_(Zhipu_AI),2026-06-08,1,36,2.78,6.9
glm,https://systems-analysis.ru/wiki/GLM_(Zhipu_AI),2026-06-10,1,91,1.1,5.6
glm chat,https://systems-analysis.ru/wiki/GLM_(Zhipu_AI),2026-06-11,1,5,20.0,6.6
glm chat ai,https://systems-analysis.ru/wiki/GLM_(Zhipu_AI),2026-06-12,1,1,100,4
glm модель,https://systems-analysis.ru/wiki/GLM_(Zhipu_AI),2026-06-10,1,5,20.0,7.2
googleのllm,https://systems-analysis.ru/int/Google%E2%80%99s_large_language_models_%E2%80%94_Google%E3%81%AE%E5%A4%A7%E8%A6%8F%E6%A8%A1%E8%A8%80%E8%AA%9E%E3%83%A2%E3%83%87%E3%83%AB,2026-06-08,1,1,100,12
graph of thoughts,https://systems-analysis.ru/int/Graph_of_Thoughts_%E2%80%94_%E6%80%9D%E8%80%83%E3%81%AE%E3%82%B0%E3%83%A9%E3%83%95,2026-06-09,1,3,33.33,3.7
graph-of-thoughts,https://systems-analysis.ru/int/Graph_of_Thoughts_(ES),2026-06-08,1,1,100,1
gsm8k,https://systems-analysis.ru/wiki/GSM8K,2026-06-12,1,2,50.0,2.5
hellaswag,https://systems-analysis.ru/int/HellaSwag_Benchmark_%E2%80%94_HellaSwag%E3%83%99%E3%83%B3%E3%83%81%E3%83%9E%E3%83%BC%E3%82%AF,2026-06-10,1,1,100,1
hellaswag,https://systems-analysis.ru/int/HellaSwag_Benchmark_%E2%80%94_HellaSwag%E3%83%99%E3%83%B3%E3%83%81%E3%83%9E%E3%83%BC%E3%82%AF,2026-06-11,1,4,25.0,41.5
hellaswag benchmark,https://systems-analysis.ru/wiki/HellaSwag_benchmark,2026-06-07,1,1,100,1
hle,https://systems-analysis.ru/int/Humanity%27s_Last_Exam_(benchmark)_%E2%80%94_%E4%BA%BA%E9%A1%9E%E3%81%AE%E6%9C%80%E7%B5%82%E8%A9%A6%E9%A8%93,2026-06-08,1,1,100,6
hleとは,https://systems-analysis.ru/int/Humanity%27s_Last_Exam_(benchmark)_%E2%80%94_%E4%BA%BA%E9%A1%9E%E3%81%AE%E6%9C%80%E7%B5%82%E8%A9%A6%E9%A8%93,2026-06-10,1,1,100,10
https://lmarena.ai,https://systems-analysis.ru/eng/LMArena_(Chatbot_Arena),2026-06-06,1,1,100,19
human eval,https://systems-analysis.ru/wiki/HumanEval_benchmark,2026-06-11,1,3,33.33,16.7
humaneval,https://systems-analysis.ru/wiki/HumanEval_benchmark,2026-06-10,1,4,25.0,16.2
humaneval benchmark,https://systems-analysis.ru/wiki/HumanEval_benchmark,2026-06-06,1,1,100,5
humaneval benchmark,https://systems-analysis.ru/wiki/HumanEval_benchmark,2026-06-10,1,2,50.0,1.5
hurwicz criteria,https://systems-analysis.ru/eng/Hurwicz_criterion,2026-06-08,1,2,50.0,7
hurwicz criterion,https://systems-analysis.ru/int/Hurwicz_criterion_%E2%80%94_%E3%83%95%E3%83%AB%E3%83%93%E3%83%83%E3%83%84%E3%81%AE%E5%9F%BA%E6%BA%96,2026-06-06,1,1,100,4
in context learning,https://systems-analysis.ru/int/In-Context_Learning_%E2%80%94_%E3%82%A4%E3%83%B3%E3%82%B3%E3%83%B3%E3%83%86%E3%82%AD%E3%82%B9%E3%83%88%E5%AD%A6%E7%BF%92,2026-06-11,1,7,14.29,8.7
jailbreak llm,https://systems-analysis.ru/wiki/Jailbreaks,2026-06-11,1,2,50.0,1
jailbreak llms,https://systems-analysis.ru/wiki/Jailbreaks,2026-06-10,1,1,100,3
limite de un sistema,https://systems-analysis.ru/int/L%C3%ADmites_del_sistema,2026-06-11,1,1,100,1
llm architecture,https://systems-analysis.ru/wiki/%D0%90%D1%80%D1%85%D0%B8%D1%82%D0%B5%D0%BA%D1%82%D1%83%D1%80%D1%8B_LLM,2026-06-10,1,2,50.0,3
llm as a judge,https://systems-analysis.ru/wiki/LLM%E2%80%91as%E2%80%91a%E2%80%91Judge,2026-06-08,1,8,12.5,1.6
llm as a judge,https://systems-analysis.ru/wiki/LLM%E2%80%91as%E2%80%91a%E2%80%91Judge,2026-06-09,1,6,16.67,1.5
llm as a judge,https://systems-analysis.ru/wiki/LLM%E2%80%91as%E2%80%91a%E2%80%91Judge,2026-06-10,1,6,16.67,1
llm as a judge что это,https://systems-analysis.ru/wiki/LLM%E2%80%91as%E2%80%91a%E2%80%91Judge,2026-06-07,1,1,100,1
llm as a judge что это,https://systems-analysis.ru/wiki/LLM%E2%80%91as%E2%80%91a%E2%80%91Judge,2026-06-10,1,1,100,3
llm google,https://systems-analysis.ru/wiki/%D0%91%D0%BE%D0%BB%D1%8C%D1%88%D0%B8%D0%B5_%D1%8F%D0%B7%D1%8B%D0%BA%D0%BE%D0%B2%D1%8B%D0%B5_%D0%BC%D0%BE%D0%B4%D0%B5%D0%BB%D0%B8_Google,2026-06-06,1,2,50.0,4.5
llm in-context learning,https://systems-analysis.ru/wiki/In-Context_Learning,2026-06-09,1,1,100,1
llm jailbreak,https://systems-analysis.ru/wiki/Jailbreaks,2026-06-08,1,2,50.0,7.5
llm temperature,https://systems-analysis.ru/wiki/%D0%A2%D0%B5%D0%BC%D0%BF%D0%B5%D1%80%D0%B0%D1%82%D1%83%D1%80%D0%B0_(LLM),2026-06-06,1,2,50.0,1
llm temperature,https://systems-analysis.ru/wiki/%D0%A2%D0%B5%D0%BC%D0%BF%D0%B5%D1%80%D0%B0%D1%82%D1%83%D1%80%D0%B0_(LLM),2026-06-07,1,1,100,1
llm архитектура,https://systems-analysis.ru/wiki/%D0%90%D1%80%D1%85%D0%B8%D1%82%D0%B5%D0%BA%D1%82%D1%83%D1%80%D1%8B_LLM,2026-06-12,1,5,20.0,3.6
llm температура,https://systems-analysis.ru/wiki/%D0%A2%D0%B5%D0%BC%D0%BF%D0%B5%D1%80%D0%B0%D1%82%D1%83%D1%80%D0%B0_(LLM),2026-06-10,1,3,33.33,2.3
llm токены,https://systems-analysis.ru/wiki/%D0%A2%D0%BE%D0%BA%D0%B5%D0%BD,2026-06-07,1,1,100,1
llm-as-a-judge,https://systems-analysis.ru/wiki/LLM%E2%80%91as%E2%80%91a%E2%80%91Judge,2026-06-10,1,4,25.0,1
llm-as-judge,https://systems-analysis.ru/wiki/LLM%E2%80%91as%E2%80%91a%E2%80%91Judge,2026-06-06,1,1,100,1
lmarena,https://systems-analysis.ru/eng/LMArena_(Chatbot_Arena),2026-06-08,1,2,50.0,29.5
lmarena,https://systems-analysis.ru/eng/LMArena_(Chatbot_Arena),2026-06-10,1,6,16.67,26.2
lmarena,https://systems-analysis.ru/int/LMArena_(Chatbot_Arena)_(FR),2026-06-08,1,43,2.33,5.6
lmarena,https://systems-analysis.ru/int/LMArena_(Chatbot_Arena)_(FR),2026-06-09,1,31,3.23,8.2
lmarena,https://systems-analysis.ru/int/LMArena_(Chatbot_Arena)_(FR),2026-06-12,1,64,1.56,5.7
lmarena,https://systems-analysis.ru/int/LMArena_(Chatbot_Arena)_(PT),2026-06-10,1,67,1.49,6.6
lmarena,https://systems-analysis.ru/int/LMArena_(Chatbot_Arena)_(PT),2026-06-12,1,67,1.49,5.9
lmarena.ai,https://systems-analysis.ru/eng/LMArena_(Chatbot_Arena),2026-06-09,1,1,100,15
low-rank adaptation,https://systems-analysis.ru/wiki/Low%E2%80%91Rank_Adaptation_(LoRA),2026-06-06,1,2,50.0,1.5
low-rank adaptation,https://systems-analysis.ru/wiki/Low%E2%80%91Rank_Adaptation_(LoRA),2026-06-07,1,1,100,2
manda o link,https://systems-analysis.ru/int/LMArena_(Chatbot_Arena)_(PT),2026-06-10,1,1,100,1
mauve metric,https://systems-analysis.ru/int/MAUVE_(metric)_(PT),2026-06-09,1,1,100,4
maximax,https://systems-analysis.ru/int/Criterio_maximax_(PT),2026-06-09,1,14,7.14,6.3
maximax,https://systems-analysis.ru/int/Criterio_maximax_(PT),2026-06-12,1,7,14.29,4.4
metodo de ramificacion y acotacion,https://systems-analysis.ru/int/M%C3%A9todo_de_ramificaci%C3%B3n_y_acotaci%C3%B3n,2026-06-11,1,2,50.0,6.5
metodología de la investigación de operaciones,https://systems-analysis.ru/int/Metodolog%C3%ADa_de_la_investigaci%C3%B3n_de_operaciones,2026-06-08,1,1,100,2
mmlu,https://systems-analysis.ru/wiki/MMLU_benchmark,2026-06-07,1,8,12.5,3.2
mmlu,https://systems-analysis.ru/wiki/MMLU_benchmark,2026-06-09,1,8,12.5,3
mmlu,https://systems-analysis.ru/wiki/MMLU_benchmark,2026-06-11,1,12,8.33,21.8
mmlu benchmark,https://systems-analysis.ru/int/MMLU_Benchmark_%E2%80%94_MMLU%E3%83%99%E3%83%B3%E3%83%81%E3%83%9E%E3%83%BC%E3%82%AF,2026-06-10,1,2,50.0,11
mmlu benchmark,https://systems-analysis.ru/wiki/MMLU_benchmark,2026-06-11,1,1,100,2
mmlu это,https://systems-analysis.ru/wiki/MMLU_benchmark,2026-06-08,1,2,50.0,1
modelo de investigación de operaciones,https://systems-analysis.ru/int/Modelos_de_investigaci%C3%B3n_de_operaciones,2026-06-10,1,1,100,1
modelos de investigación de operaciones,https://systems-analysis.ru/int/Modelos_de_investigaci%C3%B3n_de_operaciones,2026-06-07,1,1,100,9
modelos de redes investigación de operaciones,https://systems-analysis.ru/int/Modelo_de_red_(investigaci%C3%B3n_de_operaciones),2026-06-11,1,3,33.33,2.3
multi agent debate,https://systems-analysis.ru/int/Multi-Agent_Debate_%E2%80%94_%E3%83%9E%E3%83%AB%E3%83%81%E3%82%A8%E3%83%BC%E3%82%B8%E3%82%A7%E3%83%B3%E3%83%88%E3%83%87%E3%82%A3%E3%83%99%E3%83%BC%E3%83%88,2026-06-11,1,1,100,1
multi-agent debate,https://systems-analysis.ru/int/Multi-Agent_Debate_%E2%80%94_%E3%83%9E%E3%83%AB%E3%83%81%E3%82%A8%E3%83%BC%E3%82%B8%E3%82%A7%E3%83%B3%E3%83%88%E3%83%87%E3%82%A3%E3%83%99%E3%83%BC%E3%83%88,2026-06-07,1,1,100,1
multi-agent debate,https://systems-analysis.ru/wiki/Multi-Agent_Debate,2026-06-08,1,2,50.0,1
multimodal rag,https://systems-analysis.ru/wiki/MM-RAG_(Multimodal_RAG),2026-06-08,1,2,50.0,3.5
método de ramificación y acotación,https://systems-analysis.ru/int/M%C3%A9todo_de_ramificaci%C3%B3n_y_acotaci%C3%B3n,2026-06-08,1,2,50.0,5.5
métodos de investigación de operaciones,https://systems-analysis.ru/int/Metodolog%C3%ADa_de_la_investigaci%C3%B3n_de_operaciones,2026-06-08,1,4,25.0,1
optimal solution,https://systems-analysis.ru/int/Optimal_solution_(optimization)_%E2%80%94_%E6%9C%80%E4%BC%98%E8%A7%A3,2026-06-12,1,2,50.0,4
perplexity llm,https://systems-analysis.ru/wiki/%D0%9F%D0%B5%D1%80%D0%BF%D0%BB%D0%B5%D0%BA%D1%81%D0%B8%D1%8F,2026-06-10,1,1,100,2
perplexity rag,https://systems-analysis.ru/wiki/Perplexity,2026-06-12,1,1,100,1
phi models microsoft,https://systems-analysis.ru/wiki/Phi,2026-06-10,1,1,100,6
poner en word,https://systems-analysis.ru/es/systems_analysis.html,2026-06-11,1,1,100,2
problemas de investigación de operaciones,https://systems-analysis.ru/int/Problemas_de_investigaci%C3%B3n_de_operaciones,2026-06-10,1,3,33.33,7
programacion entera,https://systems-analysis.ru/int/Programaci%C3%B3n_entera,2026-06-08,1,2,50.0,3
programación entera pura,https://systems-analysis.ru/int/Programaci%C3%B3n_entera,2026-06-08,1,3,33.33,6.7
que son los elementos de un sistema,https://systems-analysis.ru/int/Elemento_del_sistema,2026-06-12,1,3,33.33,4.3
realtoxicityprompts,https://systems-analysis.ru/wiki/RealToxicityPrompts,2026-06-12,1,1,100,1
reason and act,https://systems-analysis.ru/wiki/ReAct_Prompting,2026-06-10,1,1,100,2
relacion entre sistemas,https://systems-analysis.ru/int/Relaciones_en_los_sistemas,2026-06-09,1,1,100,4
role prompting,https://systems-analysis.ru/wiki/Role_Prompting,2026-06-08,1,1,100,3
rouge метрика,https://systems-analysis.ru/wiki/ROUGE,2026-06-08,1,2,50.0,1.5
rouge метрика,https://systems-analysis.ru/wiki/ROUGE,2026-06-10,1,1,100,1
rouge-l,https://systems-analysis.ru/wiki/ROUGE,2026-06-08,1,4,25.0,1.5
rouge-l,https://systems-analysis.ru/wiki/ROUGE,2026-06-12,1,1,100,1
simulation model,https://systems-analysis.ru/int/Simulation_modeling_%E2%80%94_%E3%82%B7%E3%83%9F%E3%83%A5%E3%83%AC%E3%83%BC%E3%82%B7%E3%83%A7%E3%83%B3%E3%83%A2%E3%83%87%E3%83%AA%E3%83%B3%E3%82%B0,2026-06-09,1,2,50.0,2
sistema cerrado,https://systems-analysis.ru/int/Sistema_cerrado_(teor%C3%ADa_de_sistemas),2026-06-08,1,7,14.29,12.1
sistemas de equilibrio,https://systems-analysis.ru/int/Equilibrio_del_sistema,2026-06-10,1,1,100,31
sistemas en equilibrio,https://systems-analysis.ru/int/Equilibrio_del_sistema,2026-06-07,1,6,16.67,10.2
stop_sequences,https://systems-analysis.ru/wiki/Stop_sequences,2026-06-06,1,2,50.0,2
subsistema,https://systems-analysis.ru/int/Subsistema_(ES),2026-06-10,1,29,3.45,3.7
subsistema que es,https://systems-analysis.ru/int/Subsistema_(ES),2026-06-09,1,3,33.33,2.3
superglue benchmark,https://systems-analysis.ru/int/SuperGLUE_(benchmark)_%E2%80%94_SuperGLUE_%E5%9F%BA%E5%87%86,2026-06-12,1,1,100,12
swe bench 是 什么,https://systems-analysis.ru/int/SWE-bench_(benchmark)_%E2%80%94_%E8%BD%AF%E4%BB%B6%E5%B7%A5%E7%A8%8B%E5%9F%BA%E5%87%86,2026-06-09,1,3,33.33,9.3
swe-bench что это,https://systems-analysis.ru/wiki/SWE-bench,2026-06-11,1,2,50.0,2
swebench,https://systems-analysis.ru/wiki/SWE-bench,2026-06-10,1,3,33.33,6
system model,https://systems-analysis.ru/eng/System_model,2026-06-08,1,9,11.11,11.2
system model,https://systems-analysis.ru/eng/System_model,2026-06-10,1,8,12.5,14.5
systems model,https://systems-analysis.ru/eng/System_model,2026-06-09,1,1,100,8
tipos de modelos de investigación de operaciones,https://systems-analysis.ru/int/Modelos_de_investigaci%C3%B3n_de_operaciones,2026-06-08,1,2,50.0,1.5
toma de decisiones bajo incertidumbre,https://systems-analysis.ru/int/Toma_de_decisiones_bajo_incertidumbre,2026-06-12,1,3,33.33,4.7
top k top p,https://systems-analysis.ru/wiki/Top-k,2026-06-10,1,2,50.0,3.5
top-k sampling,https://systems-analysis.ru/int/Top-k_sampling_%E2%80%94_%E3%83%88%E3%83%83%E3%83%97k,2026-06-06,1,1,100,3
transformer encoder,https://systems-analysis.ru/wiki/Encoder,2026-06-10,1,1,100,3
truthfulqa,https://systems-analysis.ru/wiki/TruthfulQA_benchmark,2026-06-09,1,3,33.33,2.7
truthfulqa,https://systems-analysis.ru/wiki/TruthfulQA_benchmark,2026-06-10,1,2,50.0,4.5
wald criterion,https://systems-analysis.ru/eng/Maximin_criterion_(Wald_criterion),2026-06-09,1,3,33.33,2.7
winogrande,https://systems-analysis.ru/wiki/WinoGrande_benchmark,2026-06-06,1,1,100,4
winogrande benchmark,https://systems-analysis.ru/wiki/WinoGrande_benchmark,2026-06-08,1,1,100,1
yandex gpt,https://systems-analysis.ru/eng/YandexGPT_(language_model),2026-06-12,1,9,11.11,8
yandex gpt,https://systems-analysis.ru/int/YandexGPT_(language_model)_%E2%80%94_%E3%83%A4%E3%83%B3%E3%83%87%E3%83%83%E3%82%AF%E3%82%B9GPT,2026-06-09,1,1,100,2
yandexgpt,https://systems-analysis.ru/eng/YandexGPT_(language_model),2026-06-06,1,45,2.22,6.3
yandexgpt,https://systems-analysis.ru/eng/YandexGPT_(language_model),2026-06-07,1,44,2.27,7.8
yandexgpt,https://systems-analysis.ru/eng/YandexGPT_(language_model),2026-06-10,1,34,2.94,7.9
yandexgpt 5,https://systems-analysis.ru/eng/YandexGPT_(language_model),2026-06-09,1,3,33.33,1.7
альтернатива это,https://systems-analysis.ru/wiki/%D0%90%D0%BB%D1%8C%D1%82%D0%B5%D1%80%D0%BD%D0%B0%D1%82%D0%B8%D0%B2%D0%B0,2026-06-08,1,76,1.32,7.8
архитектура llm,https://systems-analysis.ru/wiki/%D0%90%D1%80%D1%85%D0%B8%D1%82%D0%B5%D0%BA%D1%82%D1%83%D1%80%D1%8B_LLM,2026-06-07,1,1,100,5
архитектура llm,https://systems-analysis.ru/wiki/%D0%90%D1%80%D1%85%D0%B8%D1%82%D0%B5%D0%BA%D1%82%D1%83%D1%80%D1%8B_LLM,2026-06-12,1,2,50.0,5
введение в исследование операций,https://systems-analysis.ru/assets/operation-research_akoff.pdf,2026-06-10,1,1,100,1
вентцель исследование операций,https://systems-analysis.ru/assets/operation-research_venttsel.pdf,2026-06-08,1,4,25.0,1
емерджентность,https://systems-analysis.ru/wiki/%D0%AD%D0%BC%D0%B5%D1%80%D0%B4%D0%B6%D0%B5%D0%BD%D1%82%D0%BD%D0%BE%D1%81%D1%82%D1%8C,2026-06-10,1,1,100,1
исследование операций,https://systems-analysis.ru/assets/operation-research_venttsel.pdf,2026-06-12,1,2,50.0,6.5
контекстное окно,https://systems-analysis.ru/wiki/%D0%9A%D0%BE%D0%BD%D1%82%D0%B5%D0%BA%D1%81%D1%82%D0%BD%D0%BE%D0%B5_%D0%BE%D0%BA%D0%BD%D0%BE,2026-06-08,1,5,20.0,6.8
